session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,diff_time1,diff_time2,diff_time3,diff_time4,diff_time5,diff_time6,diff_time7,diff_time8,diff_time9,diff_time10,user_id
301,217,556,556,193,2,6,3,4,3,4,15,4,85610,15,1,3,1,0,3,7,31
302,4,10,2,6,21,2,2,27,3,10,5,2,0,3,0,34,11,1,1,0,31
303,21,4,30,6,9,3,27,6,9,4,0,0,0,0,0,0,2,0,3,0,31
304,33,6,4,9,33,10,4,31,574,200,10,18,0,0,0,25,4,0,0,0,31
305,3,133,124,6,6,9,4,55,3,55,0,4,3,2,0,0,10,0,1,0,31
306,3,55,106,174,824,1029,55,4851,654,654,1,0,1,0,0,0,3,0,1,5,31
307,174,55,55,3,55,3277,203,55,4897,4063,1,3,2,0,1,0,2,1,1,0,31
308,227,43,217,227,217,1634,172,55,55,172,1,0,0,2,2,21,5,8,19,6,31
309,55,4,9,6,6,4,4,9,4,30,106,32,5,1,440,27,21,0,1,0,31
310,4,4,30,123,123,77,30,30,30,123,3,0,1,2,10,121,25,1,0,0,31
311,77,4,4,4,4,4,4,4,43,2,1,1,7,2,1,10,1,75027,332,3,31
312,6,3,2237,2,2,2197,3,6,2,3,0,48,0,15,0,93,0,0,71,0,31
313,133,574,133,3,31,133,133,4371,398,3,0,1,0,0,1,1,3,7,3,0,31
314,55,124,197,55,200,106,247,192,4752,870,1,0,0,0,1,1,0,1,1,1,31
315,55,3,55,293,341,3277,4324,4891,227,618,0,1,1,0,0,2,0,1,1,0,31
316,217,227,55,1079,1079,2,2,63,143,86,0,4,8,1,115,13,10,0,0,0,31
317,2,54,2,86,143,54,778,2,2,133,0,285,305,0,0,0,0,121,8642,1,31
318,3,133,4714,398,124,55,197,55,3620,3456,2,2,8,7,0,0,1,2,1,1,31
319,616,616,217,2260,2260,354,354,1032,55,4069,1,0,0,1,0,1,1,12,3,0,31
320,4369,423,573,876,573,227,876,227,55,55,1,0,1,0,0,1,0,20,54,349,31
321,2,54,63,2,63,86,2,55,2,86,24,0,0,1,0,109,359,28,2,0,31
322,54,63,2,63,86,43,2,3,6,4,0,0,1,0,85255,85855,3,0,4,12,31
323,2,10,2,6,2,21,27,2,3,9,0,2,0,3,0,23,1,0,1,0,31
324,10,3,21,4,6,30,27,9,30,9,0,0,0,0,0,0,1,0,1,2,31
325,4,33,10,33,4,9,6,133,574,3,0,6,4,0,0,0,0,0,0,1,31
326,133,602,31,3,200,197,4,124,124,3,0,0,0,0,0,0,0,1,21,0,31
327,55,55,200,124,197,106,193,192,824,1029,1,0,0,0,0,0,1,0,0,0,31
328,349,2282,106,3404,1176,1600,55,3400,1234,227,0,0,2,6,1,1,1,1,1,5,31
329,211,43,2,9,2,2,2,36,3,158,52,4567,8,69,12,16,1,0,1,0,31
330,36,92,3,36,3,128,5,174,105,10,0,0,1,1,0,0,1,8,1,64,31
331,10,105,9,2,9,9,9,9,4,3,0,27,0,538,591,600,600,418,0,4,31
332,30,4,33,2,3,30,33,4,9,9,1,0,222,15,2,1,2,1,10,208,31
333,6,4,6,4,9,9,4,4,4,4,77,163,77,76,600,105,165,136,164,30,31
334,9,4,4,4,4,9,4,4,9,133,106,164,136,164,31,105,72,423,512,1,31
335,200,197,124,55,197,124,200,55,346,5,0,0,27,1,0,0,0,1,0,1,31
336,4090,4821,423,370,423,370,618,618,608,608,0,1,2,2,0,0,1,3,4,31,31
337,4,55,55,55,124,197,200,55,4901,755,8,1,1,0,0,0,1,1,1,0,31
338,9,834,834,608,608,4,4,4,4,9,1,1,17,1,14,253,192,108,14,87,31
339,55,197,55,124,200,293,1473,55,5,55,1,0,0,0,1,0,0,1,0,1,31
340,211,4913,3579,258,258,211,55,253,203,3787,0,0,0,2,0,1,1,0,1,0,31
341,910,246,4502,601,792,792,211,211,55,601,1,0,1,0,1,0,1,0,8,4,31
342,841,172,841,994,994,4,55,341,3908,124,8,2,2,1,27,1,1,1,1,0,31
343,197,200,55,3542,4026,4217,755,258,558,393,0,0,0,2,0,1,3,1,0,1,31
344,370,200,55,124,197,55,4625,55,192,55,2,0,0,0,2,0,1,0,1,1,31
345,55,3807,55,4002,4680,4,1634,1634,227,876,1,0,2,4,1,1,3,3,2,9,31
346,876,172,370,370,133,55,211,55,5,2226,2,3,1,0,3,1,0,1,0,0,31
347,2710,1798,3538,211,211,1326,4200,55,55,200,0,1,0,1,0,1,5,1,0,0,31
348,197,124,4022,3802,1069,55,200,124,197,4718,0,2,0,1,1,0,0,0,2,0,31
349,870,994,4152,994,2455,1326,870,258,792,792,0,0,1,5,3,0,1,0,1,3,31
350,258,994,994,4,55,3568,4363,4,4,80,1,1,3,42,3,0,2,1,58724,0,31
351,52,67,15,72,15,1018,1018,114,3104,114,0,1,0,2,3,1,9,0,1,0,31
352,568,39,114,114,114,114,39,37,23,539,13,1,26,3,1,18,11,1,86,302,31
353,85,52,37,23,37,23,23,23,37,23,120,1346,1,1864,0,1,1771,0,1848,0,31
354,37,23,37,23,15,72,2,139,113,15,1,1897,0,16,0,2,1,0,0,173,31
355,6,3,2,168,183,317,164,81,163,168,0,0,85825,0,0,0,0,0,1,0,31
356,183,164,168,163,2,6,3,4,10,2,3,0,0,11736,1,2,19,3,0,3,31
357,6,21,2,2,2,27,3,27,6,4,2,0,17,1,12,1,1,0,0,0,31
358,10,21,9,4,3,30,9,4,33,4,0,1,0,0,0,1,3,0,19,49,31
359,10,33,9,4,6,43,60,60,60,60,0,0,0,0,5,101,2,44,2,80,31
360,69,69,162,80,67,67,585,113,2,139,1,0,107,0,1,5,1,0,0,0,31
361,15,72,15,2,468,15,39,39,2,2,0,1,5,0,1,39,27,82,2,23,31
362,37,23,23,6,3,2,85,52,3,67,0,1,2,0,146,143,120,130,6,1,31
363,67,2,294,543,294,294,477,1698,543,294,37,0,81,1,36,0,0,0,1,13,31
364,3,2,3,3,2,63,54,2,63,54,18,21,303,1,25,0,0,1,0,0,31
365,86,143,86,2050,2,2050,2050,2050,2,5,0,1,52,0,1,1,1,34,1,0,31
366,388,118,90,108,5,90,108,18,108,118,0,0,0,1,0,0,1,0,0,0,31
367,22,73,45,102,5,17,15,90,118,298,0,0,0,0,0,0,0,1,0,0,31
368,402,5,107,20,54,63,63,86,2,53,0,0,30,16,0,1,0,104,1,0,31
369,2516,679,53,22,17,5,130,22,45,53,0,2,1,1,0,0,0,0,0,0,31
370,18,6,80,3,130,15,3,31,6,10,0,1,1,0,1,6,7,1,0,2,31
371,53,203,53,53,53,53,53,22,2,1542,4,5,11,10,28,39,0,18,1,1,31
372,1542,2,23,37,23,257,23,37,23,2,167,129,0,1,1743,11,0,1,369,3,31
373,15,72,15,15,15,15,2,21,27,10,0,1,7,17,2,146,24,0,0,2,31
374,3,30,6,9,33,9,9,23,37,9,1,1,0,1,609,601,50,0,550,601,31
375,9,9,23,37,23,9,15,72,4,6,599,96,0,1,504,343,0,143,18,97,31
376,9,9,37,23,9,6,9,9,37,23,600,83,0,517,188,42,370,635,0,49,31
377,6,9,4,60,60,60,60,39,67,80,1,164,75262,2,43,2,201,1951,0,4,31
378,574,133,3,133,602,3,31,602,124,197,1,0,1,0,0,0,1,0,0,0,31
379,200,594,52,31,739,5,133,3413,307,55,0,1,0,0,0,0,3,3,4,0,31
380,3,55,398,200,197,55,341,55,739,192,1,0,1,0,0,1,0,0,0,0,31
381,293,124,67,5,4329,4783,211,211,217,558,0,1,0,2,1,0,1,2,0,0,31
382,393,55,55,824,525,106,136,2832,55,113,2,1,1,0,0,0,0,0,1,0,31
383,203,1029,260,246,253,128,4426,55,55,3496,0,0,1,0,0,1,0,1,3,0,31
384,3913,1145,1145,55,55,55,87,197,124,200,1,1,1,1,1,0,0,0,0,0,31
385,349,55,3316,4362,613,2648,2648,217,217,2734,1,2,0,4,2,1,0,1,1,0,31
386,217,2734,87,55,128,346,739,3735,4588,834,1,3,1,1,0,0,3,0,1,1,31
387,834,370,370,370,792,601,227,227,37,23,1,4,1,2,2,7,1,53,0,1,31
388,23,23,85,52,37,23,23,15,2,72,1,339,120,1391,0,1,833,0,0,1,31
389,15,565,6,9,3,2,39,37,23,23,36,139,0,0,50,438,273,0,1,1695,31
390,23,37,23,23,37,23,37,23,72,15,0,1,1817,0,1721,0,1,597,0,2,31
391,15,15,15,15,3,30,10,33,6,51,2,1,12,161,1,1,0,108,55,3,31
392,9,24,6,9,6,9,37,23,9,9,85,59,350,345,2,92,0,111,601,586,31
393,9,4,418,4,10,21,4,27,10,21,0,72982,0,17,1,4,22,7,1,0,31
394,27,4,30,4,3,4,30,51,4,3,1,1,0,1,0,0,1,0,0,4,31
395,4,51,9,6,4,51,9,4,6,33,3,0,0,2,0,2,2,0,1,1,31
396,4,4,24,10,9,9,33,43,24,4,29,0,4,0,1,1,28,91,23,93,31
397,6,51,51,24,1077,1077,56,1077,178,56,5,1,15,36,3,1,0,3,1,1,31
398,304,32,32,32,32,32,12,4,12,584,1,1,4,2,12,1,0,11,0,0,31
399,68,68,866,12,68,110,110,9,6,4749,1,1,0,0,2,16,21,0,2,2,31
400,68,584,12,12,866,265,462,462,415,415,26,0,23,0,16,2,2,2,5,20,31
401,6,4,9,24,51,4,9,1056,24,24,74,18,23,0,0,0,21,134,61,3,31
402,4,9,51,24,9,9,24,81,164,164,10,74,189,338,600,45,513,1,1,0,31
403,183,168,163,183,317,168,164,183,41,164,0,1,0,0,0,0,2,4,1,0,31
404,168,5,5,163,183,164,9,2,2,3,0,1,1,0,4,27,8,1,4,1,31
405,9,9,9,3,38,2,2,13,38,78,2,21,0,0,0,1,0,0,1,0,31
406,38,38,78,19,6,78,38,38,193,19,1,1,0,1,0,0,5,0,2,3,31
407,6,19,6,9,3,19,13,13,78,19,1,0,0,0,1,8,4,2,0,1,31
408,78,78,19,19,19,19,19,19,24,24,1,0,2,2,1,1,2,58,240,151,31
409,4,38,15,3,13,38,6,15,19,19,23,9,14,1,1,0,0,0,1,1,31
410,38,38,19,174,174,174,174,9,6,9,3,0,2,1,1,1,21,172,0,433,31
411,9,9,9,4,9,9,2,9,4,2,164,110,58,52,110,53,5,1,13,1,31
412,9,2,1534,54,1534,54,54,54,143,86,0,0,0,1,0,2,1,0,1,1,31
413,86,54,1534,54,1534,9,9,4,9,9,0,1,1,0,29,110,78,92,120,75,31
414,4,9,6,24,4,9,5,183,163,5,27,0,0,0,1,16,1,0,0,0,31
415,41,2,3,6,9,9,4,6,9,2,67656,3,5,4,1,34,5,0,1,1,31
416,3,4,2,30,4,10,30,4,33,4,0,0,0,1,4,2,0,1,0,2,31
417,9,10,9,33,4,6,6,4,60,60,2,0,1,4,220,1,3,19,2,21,31
418,51,24,4,60,60,4,51,4,9,51,0,17,4,2,21,1,0,27,93,0,31
419,4,39,6,51,24,24,33,24,9,4,60,17,16,0,3,24,6,22,9,9739,31
420,60,60,60,60,39,80,67,113,139,15,2,43,3,197,387,0,6,0,0,0,31
421,72,15,37,23,23,15,15,2,973,107,1,50,0,1,74,1,5,0,0,1,31
422,41,184,52,41,307,41,82,41,184,85,0,1,0,1,11,1,0,0,5,10,31
423,82,574,31,3,602,133,197,133,3,200,9,1,0,0,0,1,0,0,0,0,31
424,124,602,133,52,71,4349,307,398,55,3,1,1,0,2,1,7,1,3,1,0,31
425,55,55,55,197,124,106,260,113,525,174,1,1,0,0,0,1,0,0,0,0,31
426,55,4690,4375,1176,370,1600,256,370,165,256,2,1,1,1,0,10,0,1,0,2,31
427,44,4877,256,99,370,44,44,44,159,256,0,1,0,0,1,1,2,2,3,30,31
428,1069,147,187,95,1069,97,608,3,9,6,14,6,1,0,2,8,20,1,0,3,31
429,2,608,113,725,85,15,15,52,3,30,1,23,0,143,51,5,64,109,0,1,31
430,10,33,6,9,9,37,23,23,9,9,0,3,1,607,516,0,1,84,600,600,31
431,9,37,23,23,9,55,307,133,55,55,577,0,1,22,243,1,0,18,1,3,31
432,139,113,55,124,197,3903,4539,217,258,393,0,3,0,0,3,1,1,1,1,0,31
433,558,354,6,15,72,2,22,528,562,4814,0,132,34,0,24,1,0,0,1,0,31
434,528,22,562,6,528,2729,709,107,17,5,1,0,0,0,1,0,0,0,0,0,31
435,18,5,562,136,2729,20,45,4,9,6,1,0,0,5,24,62,23,32,27,0,31
436,10,2,1238,6,15,1238,5,1238,5,4130,1,1,0,0,1,0,1,0,1,0,31
437,1238,2989,3226,3226,293,1238,3981,460,174,2514,0,0,1,2,1,0,0,1,0,1,31
438,174,2514,174,1238,1238,1238,31,2649,4091,3119,0,1,13,8,1,77,0,0,0,0,31
439,2,1922,1688,615,4621,3119,2196,1688,2649,4905,0,0,1,0,0,0,0,0,0,0,31
440,1922,4623,1922,3,5,1688,1922,15,1688,2196,0,2,1,0,0,0,1,0,1,33,31
441,3128,186,513,186,386,379,620,772,386,186,0,1,0,0,0,0,1,0,0,0,31
442,620,5,22,386,772,2432,186,513,863,621,0,0,1,0,0,0,0,0,0,0,31
443,31,653,386,772,5,379,1003,174,185,186,0,1,0,0,3,1,0,1,0,1,31
444,386,186,620,45,379,5,2196,621,186,2432,0,0,0,0,0,0,1,0,0,1,31
445,186,653,17,18,513,653,379,863,186,22,0,0,0,0,1,0,0,0,0,0,31
446,5,174,4781,174,1003,247,772,2,31,538,1,2,2,0,0,1,4,3,0,4,31
447,538,538,20,1032,186,1032,185,22,186,185,9,2,10,23,2,2,51,6,3,42,31
448,10,6,186,185,186,185,185,186,185,1688,7,9,2,59,1,60,0,32,40,31,31
449,20,9,55,124,197,55,4418,393,354,3547,13,133,1,0,0,3,1,0,0,0,31
450,558,1145,258,834,258,601,55,106,124,197,1,0,0,1,1,246,1,0,0,1,31
451,2041,106,3912,4597,217,217,1907,725,113,55,0,1,2,0,1,2,1,0,6,1,31
452,55,197,124,55,55,124,197,3991,370,4075,0,0,1,1,0,0,4,0,0,1,31
453,55,124,197,55,55,55,124,55,197,958,0,0,2,1,1,1,0,0,1,0,31
454,55,4292,4731,354,1234,616,556,1234,2,23,2,0,1,1,0,0,1,13,11,0,31
455,37,23,23,2,31,204,1355,1413,1355,1274,1,1,3,2,0,0,1,0,0,1,31
456,1274,1413,1355,1274,1413,532,1274,204,1355,1274,2,0,0,1,0,0,0,1,0,0,31
457,204,55,9,2,55,55,197,124,4869,4057,139,13,11,104,1,0,0,3,0,1,31
458,227,558,393,227,994,601,556,601,15,10,0,1,0,0,1,1,0,158,175,0,31
459,4,21,9,55,197,124,55,3638,4483,654,0,134,421,1,0,0,4,0,3,1,31
460,654,4,60,60,60,80,60,15,72,15,1,1991,3,46,0,2,14,0,1,12,31
461,15,15,355,39,21,27,30,3,10,33,2,79,88,2,1,3,1,0,1,2,31
462,23,37,51,6,39,24,257,9,139,113,0,19,0,6,4,1,28,9,0,542,31
463,9,9,6,9,23,37,9,9,4,9,598,85,516,32,0,568,601,457,143,150,31
464,37,23,23,9,4,60,60,80,67,60,0,1,450,361,59772,2,42,0,1,3,31
465,60,139,15,72,113,15,37,23,23,23,3,0,1,0,1,121,0,1,1,46,31
466,15,15,15,15,39,15,39,2,3,30,2,2,12,3,1,38,120,7,2,7,31
467,10,33,9,6,85,52,31,1355,204,1413,3,17,8,77,120,77,0,0,1,1,31
468,1274,1413,532,204,1274,1413,1355,15,3,204,0,2,0,0,0,0,1,0,0,1,31
469,1355,10,9,9,9,51,24,6,9,9,175,122,600,601,223,29,0,9,339,12,31
470,3,9,3,88,9,2,9,17,398,9,3,172,6,2,0,410,221,9,27,3,31
471,398,5,6,40,4,9,9,2,9,9,7,129,0,65,140,204,268,128,205,395,31
472,9,9,9,9,9,6,9,4,11,11,206,396,203,396,196,0,0,2968,41,47,31
473,2,7,10,21,30,33,640,3,15,9,3,4,7,2,1,8,34,31,9,10,31
474,39,77,38,152,19,13,1,78,6,9,30,0,9,0,0,0,0,19,449,600,31
475,9,9,17,5,5,5,17,5,5,5,601,454,0,1,109,0,2,2,16,16,31
476,9,10,17,17,5,17,5,17,2710,17,43,7,2,0,6,3,0,1,2,1,31
477,5,17,5,6,9,2,3,10,9,9,0,1,115,27,12,14,0,366,226,354,31
478,4,9,9,9,9,9,9,9,9,9,21,225,374,227,374,226,375,225,374,227,31
479,9,9,9,9,4,9,9,9,9,9,374,225,375,3,223,374,226,375,225,375,31
480,9,9,9,2,9,4,9,39,39,88,226,374,43,182,317,0,2,17626,1510,0,31
481,213,9,6,3,2,39,9,9,3,30,1,0,0,51,167,393,601,385,0,1,31
482,9,10,33,6,24,6,9,9,9,9,1,1,9,227,48,79,298,550,600,600,31
483,9,6,9,4,9,9,9,9,9,9,102,498,451,149,601,600,600,601,600,45,31
484,6,4,9,5,17,22,53,3,213,2,510,46,389,0,116,1,37,1,9,12,31
485,6,9,2,6,10,209,497,77,3,9,40,318,41,0,0,0,1,1,242,601,31
486,9,9,60,60,60,60,39,39,80,67,600,39793,2,43,2,200,425,1694,0,24,31
487,15,72,15,15,15,3,30,10,9,33,0,3,2,1,172,0,1,0,1,79,31
488,23,37,51,6,24,85,52,9,9,9,0,37,30,1,127,120,217,241,359,586,31
489,23,37,23,9,9,9,37,23,4,9,0,1,14,600,600,530,0,46,24,601,31
490,9,9,9,23,37,23,9,9,9,4,600,601,20,0,1,578,601,600,11,18,31
491,37,23,9,4,133,574,133,3,602,31,0,572,11,73626,0,1,0,1,0,0,31
492,3,133,200,197,124,133,193,602,602,133,0,1,1,0,0,1,2,1,0,1,31
493,133,398,4792,258,258,217,217,861,861,55,3,3,0,1,1,1,0,1,26,0,31
494,3,55,55,55,106,200,124,197,106,174,1,1,1,1,0,0,0,1,1,0,31
495,824,2109,1029,632,1180,632,4660,174,172,370,0,0,1,1,0,0,1,0,2,1,31
496,370,3719,211,854,854,370,370,55,124,197,0,2,2,1,2,1,11,4,0,0,31
497,55,200,106,4260,128,174,349,172,174,3546,0,1,0,0,0,0,0,1,1,1,31
498,2203,227,227,227,3639,1032,1032,892,834,834,0,1,1,1,1,1,1,1,1,4,31
499,55,55,197,124,200,55,55,4698,211,1056,1,1,0,0,0,1,3,3,10,58,31
500,43,2,2,6,3,43,6,3,2,2177,19154,13,2,2,64,21,0,0,162,1,31
501,2177,2177,398,60,60,60,60,80,67,67,2,2172,63272,2,43,2,20,0,1,0,31
502,15,72,585,574,133,31,3,602,200,133,0,5,8,0,0,0,0,1,0,0,31
503,3,124,197,602,52,341,192,52,4583,1919,0,0,0,0,1,0,0,2,1,0,31
504,211,725,113,307,266,15,398,139,113,15,1,0,3,2,2,0,1,0,0,1,31
505,3,55,67,55,55,55,197,124,55,15,0,0,1,1,1,1,0,0,1,0,31
506,349,260,5,3659,3963,601,258,172,1411,23,0,0,2,1,0,1,12,53,32,0,31
507,37,23,539,39,85,52,37,23,23,39,1,40,5,298,120,1275,0,1,248,1510,31
508,23,37,37,23,23,574,133,3,602,124,0,1825,0,1,5036,0,0,0,0,0,31
509,197,200,31,602,193,133,203,5,208,133,0,0,2,0,0,0,1,0,0,1,31
510,4060,354,398,3,55,106,124,197,55,237,2,7,22,0,1,0,0,0,1,0,31
511,106,247,4035,55,197,124,5,1411,124,55,0,1,1,0,0,1,7,0,0,0,31
512,197,4590,4390,55,43,197,133,124,5,4356,2,0,1,16,1334,0,0,1,1,3,31
513,1956,398,55,124,197,55,4773,3730,2,423,8,22,1,0,0,2,0,0,1,0,31
514,6,861,211,423,861,211,3,55,197,124,1,0,0,1,0,1,14,1,0,0,31
515,55,238,2,6,4135,3,3629,13,38,88,1,0,0,0,0,1,1,0,0,0,31
516,217,227,258,217,227,238,3,6,13,38,1,0,0,1,28,0,0,0,0,0,31
517,88,2417,1340,1824,2325,769,769,1877,578,750,1,0,0,0,0,1,0,0,0,0,31
518,2225,1877,750,244,769,2254,2051,31,459,1131,1,0,0,0,0,0,0,0,0,0,31
519,578,884,2144,1131,55,976,1292,197,124,1131,0,1,0,1,0,0,1,0,0,0,31
520,55,55,124,55,197,3373,3657,613,613,354,3,1,0,0,2,0,0,1,0,1,31
521,354,558,393,393,769,55,124,197,55,346,0,0,1,6,0,1,0,0,1,0,31
522,192,124,55,197,4036,4332,211,211,755,55,1,0,0,2,0,0,1,1,6,26,31
523,2051,3064,55,3064,769,769,769,80,67,139,0,1,32,16,64,68,74324,1,23,0,31
524,15,113,72,37,23,23,31,574,133,3,0,0,81,0,1,99,0,0,0,0,31
525,602,200,3,133,197,124,602,133,192,346,1,0,0,1,0,0,1,0,0,0,31
526,52,5,208,133,52,4134,616,556,211,211,1,0,0,0,3,1,2,0,1,1,31
527,2,15,15,15,398,67,307,133,124,5,0,1,1,1,12,0,3,1,0,0,31
528,197,192,133,133,5,4313,556,556,700,700,1,0,1,0,4,2,1,1,1,0,31
529,227,725,113,217,398,3,55,55,55,55,2,0,1,2,15,0,1,1,1,1,31
530,55,55,124,197,55,5,3855,4464,246,227,1,3,0,0,1,3,0,0,0,1,31
531,227,613,618,393,558,393,538,538,55,55,1,1,1,0,1,0,1,5,1,0,31
532,124,197,247,192,174,106,260,113,174,4580,0,1,0,0,0,1,0,0,1,1,31
533,4145,1332,1332,1032,700,700,3118,370,3118,558,0,1,1,1,1,0,1,0,2,0,31
534,393,1411,55,1273,1273,2897,3167,22,1273,1273,39,20,46,1,0,0,1,0,1,1,31
535,22,1273,130,45,187,3167,130,1273,18,2,0,0,0,0,0,1,0,0,0,1,31
536,53,17,107,15,53,219,1273,2897,107,3909,0,1,0,0,0,1,0,0,1,0,31
537,5,238,88,13,3,38,9,20,85,6,3,0,0,0,1,2,23,33,111,1,31
538,10,52,238,9,54,63,2,143,54,63,8,287,149,15,0,0,1,0,0,0,31
539,86,63,54,86,63,3,9,2,37,23,8,0,1,0,150,2,7,758,0,252,31
540,2,2932,2058,2,2058,2058,2058,3,9,2,2,22,0,1,1,1,204,2,0,250,31
541,106,314,4898,371,314,1421,314,2475,371,98,4,0,0,1,1,0,0,0,0,0,31
542,1119,828,3184,2005,80,371,52,80,371,314,1,0,0,1,0,3,0,12,1,0,31
543,806,828,869,579,869,1119,2475,371,314,869,0,0,1,0,0,0,0,0,1,0,31
544,579,371,314,869,371,579,314,4148,2045,828,0,0,1,0,0,0,0,0,0,1,31
545,828,869,371,371,828,15,52,579,828,314,0,0,1,0,1,0,1,0,1,0,31
546,828,371,828,314,828,5,5,314,828,1187,0,1,0,1,2,2,0,3,32,1,31
547,1187,314,2475,1056,828,828,37,23,23,579,1,51,296,9,390,190,0,1,119,7,31
548,1362,1936,4892,4474,3819,371,4647,4826,4910,4204,0,0,0,0,0,0,1,0,0,0,31
549,3079,4519,2690,371,1936,2497,3942,828,3946,3945,0,0,0,0,0,0,0,0,0,0,31
550,2596,4603,3681,371,1936,3422,3148,4005,2667,1187,0,1,0,0,0,0,0,0,0,0,31
551,3863,4072,927,3145,4735,4547,3904,4818,3403,3364,0,0,0,0,0,0,0,0,0,0,31
552,466,3761,2497,4437,2596,4004,3708,3582,3148,2667,0,1,0,0,0,0,0,0,0,0,31
553,371,80,4272,1936,2690,3328,3079,3979,113,725,0,0,0,1,0,0,0,0,0,0,31
554,80,52,3145,2497,4094,371,3426,4061,4167,2,0,0,0,0,0,0,4,0,0,0,31
555,371,3325,72,15,4367,3391,3861,15,15,15,1,0,0,0,0,0,2,5,1,3,31
556,15,4716,4882,2,3,30,33,10,6,9,49,50,66,6,1,2,0,34,1,576,31
557,9,37,23,23,23,23,23,9,2,2,827,0,1,1,1,1,370,119,1,0,31
558,4480,3922,1160,1639,377,1927,17,685,18,45,1,4,0,0,0,1,0,0,0,0,31
559,1639,1670,1160,1927,120,1670,1160,857,1160,208,0,0,0,0,2,0,0,1,0,0,31
560,1670,31,884,3300,1639,1927,1794,1160,208,1670,0,0,0,0,0,0,1,0,1,0,31
561,615,1794,884,844,244,208,746,298,80,208,0,0,0,0,1,0,0,0,1,1,31
562,598,2,598,1160,1927,2230,1775,662,525,349,1,0,0,0,1,0,0,0,0,0,31
563,2061,1794,598,844,1160,1639,1670,18,3300,17,0,0,0,4,0,0,0,1,0,0,31
564,208,1639,1160,1794,746,208,55,133,307,55,0,0,0,1,0,15,1,0,21,2,31
565,55,197,124,200,203,128,293,200,124,197,0,0,0,2,0,0,2,0,0,0,31
566,55,4162,4768,217,2542,258,217,212,2542,3,3,0,0,1,0,0,0,1,0,0,31
567,258,854,1145,258,2259,1145,725,88,9,476,0,1,0,0,1,1,9,1,50,66,31
568,2,55,55,55,106,197,124,200,237,174,44,1,1,0,0,0,0,1,0,1,31
569,55,3493,211,211,227,4054,613,861,861,55,1,0,1,0,0,1,1,1,176,43,31
570,55,197,124,200,55,55,55,55,200,124,2,0,0,0,2,2,1,0,0,0,31
571,197,464,87,4277,4575,1079,1486,2011,354,654,0,0,3,1,0,1,0,1,0,0,31
572,1032,1486,354,87,53,4,398,5,1411,43,0,1,39,1,1,18933,14,10,148,315,31
573,172,2,6,3,238,6,2,3,238,88,6,3,0,2,1,0,0,0,12,1,31
574,13,38,3,6,238,13,88,38,2,2,2,120,0,0,0,0,0,91,23,7,31
575,88,2,88,88,2,88,2,2,2,40,1,0,4,0,12,0,10,127,20,3,31
576,40,40,2,2,88,78,541,6,541,6,69,52,1,41,24,0,3,1,0,2,31
577,6,78,75,75,238,75,75,2,238,13,0,0,1,3,8,1,156,315,1,0,31
578,3,88,238,238,3,10,21,27,3,6,0,0,120,80,0,3,27,5,2,5,31
579,9,2,27,10,21,38,13,78,9,2,2,0,0,0,3,0,1,2,0,1,31
580,6,9,77,13,38,78,19,6,19,38,0,0,0,0,0,0,1,0,0,0,31
581,24,1,10,7,9,6,24,13,7,7,1,0,2,1,0,13,0,0,6,0,31
582,38,15,78,15,19,24,13,3,19,1,0,5,0,3,0,1,0,0,0,0,31
583,15,19,13,238,19,77,38,19,3,10,2,16,117,104,1,0,0,2,1,373,31
584,238,9,9,9,238,13,6,3,88,9,14,57,63,0,0,0,0,0,29,71625,31
585,69,69,162,69,39,80,67,85,52,2,1,2,0,266,1952,1,479,120,2073,1,31
586,15,72,15,15,15,2,30,10,33,2,0,2,4,1,2,171,1,1,2,17,31
587,3,13,238,88,38,417,904,22,6,417,0,0,0,0,2,0,0,4,6,0,31
588,5,13,714,212,775,417,1099,87,215,417,0,0,1,0,0,0,1,0,0,1,31
589,215,417,87,87,45,18,775,22,1099,3,0,0,1,0,0,0,0,0,0,0,31
590,17,1099,52,775,15,107,5,107,23,37,1,0,0,0,0,1,0,1,0,0,31
591,1577,5,23,417,4834,3281,3281,9,46,20,0,1,1,0,1,2,16,7,1,4,31
592,87,87,513,379,620,386,186,386,22,379,1,1,0,0,0,0,1,0,0,0,31
593,620,186,5,772,513,186,386,620,621,653,0,0,1,0,0,0,0,0,1,0,31
594,87,31,772,621,863,215,1003,237,3438,556,0,0,0,0,1,1,1,2,1,1,31
595,556,861,861,1097,620,186,386,379,2432,5,1,1,1,14,0,0,0,1,0,0,31
596,212,186,621,80,513,653,174,18,17,15,0,0,1,1,0,0,0,0,0,1,31
597,174,513,653,863,5,174,22,379,186,1003,0,0,0,1,0,0,0,0,1,2,31
598,3808,2011,772,20,46,87,186,185,148,185,2,7,3,15,2,0,1,15,13,32,31
599,186,185,38,19,13,3,2,2033,4111,18,0,9,0,0,0,5,1,0,0,0,31
600,17,2,4777,2033,2033,5,22,185,2033,20,0,0,1,1,0,6,5,4,15,13,31
601,185,186,185,185,186,185,9,2,185,186,1,27,32,2,26,17,6,9,4,6,31
602,6,10,185,379,386,186,379,185,186,185,0,18,2,0,4,0,26,5,23,32,31
603,238,185,186,185,2,329,974,4567,2937,3745,0,6,22,22,1,0,0,0,0,0,31
604,1057,1057,459,3085,422,329,377,974,244,884,1,0,0,0,0,0,0,1,0,0,31
605,85,73,87,750,215,578,31,3420,17,106,0,0,0,0,0,0,0,1,0,0,31
